type_value,pp_code,parking_pl_value,x,y,destination,no_of_lots
MYCYCLE LOTS,B0082,BRADDELL ROAD HEAVY VEHICLE PARK,1.34360425926401,103.857967696379,"(1.34360425926401, 103.857967696379)",29
MYCYCLE LOTS,J0132,JALAN PENJARA OFF STREET,1.29841979609644,103.807243378044,"(1.29841979609644, 103.807243378044)",5
MYCYCLE LOTS,L0047,LORONG 35 GEYLANG,1.31566306669352,103.888538414418,"(1.31566306669352, 103.888538414418)",3
MYCYCLE LOTS,L0093,LIANG SEAH STREET OFF STREET,1.29750377630973,103.856424888064,"(1.29750377630973, 103.856424888064)",7
MYCYCLE LOTS,M0079,MARSILING CRESCENT  HEAVY VEHICLE PARK,1.44589297303171,103.776824113319,"(1.44589297303171, 103.776824113319)",172
MYCYCLE LOTS,S0158,SERVICE ROAD OFF MACPHERSON ROAD,1.32970245175665,103.873915587833,"(1.32970245175665, 103.873915587833)",14
MYCYCLE LOTS,L0040,LORONG 28 GEYLANG,1.31253403044072,103.885527587241,"(1.31253403044072, 103.885527587241)",2
MYCYCLE LOTS,N0012,NORTH BRIDGE ROAD MARKET OFF STREET,1.30584648585824,103.864194323233,"(1.30584648585824, 103.864194323233)",13
MYCYCLE LOTS,J0122,JALAN KAYU OFF STREET,1.398340539553,103.87336029959,"(1.398340539553, 103.87336029959)",30
MYCYCLE LOTS,C0148,CLEMENCEAU AVENUE NORTH (NEWTON FC),1.3114768180219,103.839395767646,"(1.3114768180219, 103.839395767646)",11
MYCYCLE LOTS,P0093,PASIR PANJANG ROAD OFF STREET,1.27667526791206,103.795527713845,"(1.27667526791206, 103.795527713845)",9
MYCYCLE LOTS,K0082,KAMPONG BUGIS OFF STREET,1.30614228358293,103.867464709215,"(1.30614228358293, 103.867464709215)",10
MYCYCLE LOTS,J0080,JALAN MASJID,1.31928336318594,103.912508390199,"(1.31928336318594, 103.912508390199)",9
MYCYCLE LOTS,K0051,KENSINGTON PARK ROAD SERVICE RAOD,1.36447776218453,103.866152104527,"(1.36447776218453, 103.866152104527)",5
MYCYCLE LOTS,L0044,LORONG 32 GEYLANG,1.3123119831993,103.88695203979,"(1.3123119831993, 103.88695203979)",3
MYCYCLE LOTS,L0117,LORONG 25 / 25A GEYLANG OFF STREET (EPS),1.31521179225489,103.882582334965,"(1.31521179225489, 103.882582334965)",12
MYCYCLE LOTS,P0031,PEPYS ROAD OFF STREET,1.27602683733326,103.793610579073,"(1.27602683733326, 103.793610579073)",5
MYCYCLE LOTS,K0037,KING GEORGE'S AVE OFF STREET,1.31011786115741,103.861628372536,"(1.31011786115741, 103.861628372536)",4
MYCYCLE LOTS,BL008,BACKLANE BET NORTH CANAL ROAD / CIRCULAR ROAD,1.28645979853577,103.848178207422,"(1.28645979853577, 103.848178207422)",24
MYCYCLE LOTS,P0009,PENANG LANE,1.29673604430935,103.844361715576,"(1.29673604430935, 103.844361715576)",16
MYCYCLE LOTS,BL032,BACKLANE OFF KEONG SAIK ROAD,1.2792250530868,103.841282814298,"(1.2792250530868, 103.841282814298)",7
MYCYCLE LOTS,P0081,PIONEER SECTOR 1,1.30226606511159,103.655979824928,"(1.30226606511159, 103.655979824928)",65
MYCYCLE LOTS,S0026,SERVICE ROAD OFF BUKIT TIMAH ROAD / SIXTH AVE,1.33108507038773,103.796483398781,"(1.33108507038773, 103.796483398781)",5
MYCYCLE LOTS,D0005,DUNLOP STREET,1.3042371719184,103.854313029967,"(1.3042371719184, 103.854313029967)",15
MYCYCLE LOTS,BL112,BACKLANE BET DICKSON ROAD / DUNLOP STREET,1.30435578169906,103.854356405586,"(1.30435578169906, 103.854356405586)",10
MYCYCLE LOTS,P0117,PECK SEAH STREET OFF STREET,1.27736054660599,103.845014826561,"(1.27736054660599, 103.845014826561)",37
MYCYCLE LOTS,K0005,KANDAHAR STREET,1.3017641572857,103.860137274893,"(1.3017641572857, 103.860137274893)",10
MYCYCLE LOTS,N0011,NORRIS ROAD,1.30797592772114,103.854096812868,"(1.30797592772114, 103.854096812868)",3
MYCYCLE LOTS,T0025,TAI THONG CRESCENT,1.32876848550724,103.869780060834,"(1.32876848550724, 103.869780060834)",10
MYCYCLE LOTS,S0171,SPOONER ROAD OFF STREET,1.27557908117817,103.835322500773,"(1.27557908117817, 103.835322500773)",19
MYCYCLE LOTS,P0015,PRINSEP STREET,1.3002585751656,103.850195439514,"(1.3002585751656, 103.850195439514)",26
MYCYCLE LOTS,C0162,CLEMENCEAU AVENUE OFF STREET,1.29397849485009,103.84437186258,"(1.29397849485009, 103.84437186258)",5
MYCYCLE LOTS,T0008,TELOK AYER STREET,1.27882736513072,103.846829259085,"(1.27882736513072, 103.846829259085)",58
MYCYCLE LOTS,Q0002,QUEEN STREET (ARAB STREET / ROCHOR ROAD),1.30336014334286,103.856769569667,"(1.30336014334286, 103.856769569667)",12
MYCYCLE LOTS,BL111,BACKLANE BET  MAYO STREET / DUNLOP STREET,1.30400479081354,103.853995508712,"(1.30400479081354, 103.853995508712)",11
MYCYCLE LOTS,E0010,EUNOS ROAD 7 / EUNOS AVENUE 6  HVP,1.32263295280664,103.892602469991,"(1.32263295280664, 103.892602469991)",63
MYCYCLE LOTS,H0037,HORNE ROAD,1.30866439414591,103.862277902193,"(1.30866439414591, 103.862277902193)",8
MYCYCLE LOTS,L0085,LOYANG WAY,1.37105658982863,103.969403713837,"(1.37105658982863, 103.969403713837)",23
MYCYCLE LOTS,I0006,IRVING PLACE,1.3360863916025,103.886808517261,"(1.3360863916025, 103.886808517261)",10
MYCYCLE LOTS,W0049,WOODLANDS INDUSTRIAL PARK E9,1.44943429102029,103.797884253423,"(1.44943429102029, 103.797884253423)",6
MYCYCLE LOTS,BL033,BACKLANE OFF TECK LIM ROAD,1.27944275105152,103.841800983743,"(1.27944275105152, 103.841800983743)",12
MYCYCLE LOTS,BL076,BACKLANE BET CRAIG ROAD / DUXTON ROAD,1.27753390986179,103.843279819548,"(1.27753390986179, 103.843279819548)",20
MYCYCLE LOTS,S0146,SERVICE ROAD OFF QUALITY ROAD,1.33344115686113,103.710505202117,"(1.33344115686113, 103.710505202117)",11
MYCYCLE LOTS,C0134,CIRCUIT ROAD,1.32583949560986,103.885219824055,"(1.32583949560986, 103.885219824055)",18
MYCYCLE LOTS,L0002,LEMBU ROAD,1.30988834929941,103.854681788139,"(1.30988834929941, 103.854681788139)",3
MYCYCLE LOTS,G0038,GUL ROAD,1.29373112639432,103.672020574454,"(1.29373112639432, 103.672020574454)",165
MYCYCLE LOTS,P0114,PASIR LABA ROAD TRAILER PARK,1.32819137818853,103.667539617702,"(1.32819137818853, 103.667539617702)",65
MYCYCLE LOTS,B0098,BAYFRONT AVENUE OFF STREET,1.27916985685752,103.857038941762,"(1.27916985685752, 103.857038941762)",176
MYCYCLE LOTS,C0130,CHANGI SOUTH STREET 2,1.33083040274982,103.963993101698,"(1.33083040274982, 103.963993101698)",20
MYCYCLE LOTS,BL141,BACKLANE BET TOWNSHEND ROAD / JALAN BESAR,1.30765360332461,103.858223448731,"(1.30765360332461, 103.858223448731)",8
MYCYCLE LOTS,S0002,SEAH STREET,1.29593595805467,103.854867925284,"(1.29593595805467, 103.854867925284)",4
MYCYCLE LOTS,W0055,WARNA ROAD OFF STREET,1.3113593269718,103.796184496916,"(1.3113593269718, 103.796184496916)",7
MYCYCLE LOTS,BL109,BACKLANE BET PERAK ROAD / MADRAS STREET,1.3050074405149,103.853159276289,"(1.3050074405149, 103.853159276289)",5
MYCYCLE LOTS,BL204,BACKLANE BET CLIVE STREET / MADRAS ST,1.30487692406628,103.852625051522,"(1.30487692406628, 103.852625051522)",11
MYCYCLE LOTS,BL137,BACKLANE OFF SAM LEONG ROAD,1.30914198197493,103.857330454775,"(1.30914198197493, 103.857330454775)",13
MYCYCLE LOTS,M0080,MARSHALL ROAD,1.30468620714285,103.902609789444,"(1.30468620714285, 103.902609789444)",7
MYCYCLE LOTS,J0102,JOO CHIAT ROAD (CHANGI ROAD / EAST COAST ROAD),1.31225147400106,103.90029996029,"(1.31225147400106, 103.90029996029)",13
MYCYCLE LOTS,T0141,TANJONG KATONG ROAD OFF STREET (OPP WILKINSON ROAD),1.30369431273067,103.896906335956,"(1.30369431273067, 103.896906335956)",7
MYCYCLE LOTS,B0001,BUKIT TIMAH ROAD,1.28246113840418,103.850869384487,"(1.28246113840418, 103.850869384487)",10
MYCYCLE LOTS,K0081,KIM CHUAN ROAD,1.34104053057893,103.888996943651,"(1.34104053057893, 103.888996943651)",5
MYCYCLE LOTS,K0008,KEONG SAIK ROAD,1.28029449007529,103.841528301791,"(1.28029449007529, 103.841528301791)",6
MYCYCLE LOTS,N0023,NETHERAVON ROAD,1.39144091732828,103.984898625555,"(1.39144091732828, 103.984898625555)",5
MYCYCLE LOTS,S0047,SHAN ROAD,1.32476467091275,103.846678817652,"(1.32476467091275, 103.846678817652)",10
MYCYCLE LOTS,BL014,BACKLANE BET BOON TAT STREET / AMOY STREET,1.28169025730858,103.847776598766,"(1.28169025730858, 103.847776598766)",16
MYCYCLE LOTS,L0009,LORONG TELOK,1.28664953944009,103.848679416088,"(1.28664953944009, 103.848679416088)",12
MYCYCLE LOTS,T0104,TAI SENG AVENUE,1.33731954569388,103.89146315238,"(1.33731954569388, 103.89146315238)",10
MYCYCLE LOTS,A0005,ALLENBY ROAD,1.31030276135655,103.859117607966,"(1.31030276135655, 103.859117607966)",13
MYCYCLE LOTS,T0021,TYRWHITT ROAD,1.31108796281868,103.859850635081,"(1.31108796281868, 103.859850635081)",7
MYCYCLE LOTS,BL062,BACKLANE BET TEMPLE STREET /  SMITH STREET,1.28203739402215,103.844781983331,"(1.28203739402215, 103.844781983331)",13
MYCYCLE LOTS,A0004,ALIWAL STREET,1.30272628999836,103.860811898025,"(1.30272628999836, 103.860811898025)",4
MYCYCLE LOTS,C0063,CHENG YAN PLACE,1.30013266573035,103.854403254878,"(1.30013266573035, 103.854403254878)",15
MYCYCLE LOTS,BL124,BACKLANE BET HINDOO ROAD / ROWELL ROAD,1.3090658101009,103.853775346453,"(1.3090658101009, 103.853775346453)",4
MYCYCLE LOTS,BL094,BACKLANE BET MIDDLE ROAD / LIANG SEAH STREET,1.29715305482729,103.856104276321,"(1.29715305482729, 103.856104276321)",16
MYCYCLE LOTS,T0014,TRAS STREET,1.2747220796603,103.84382666234,"(1.2747220796603, 103.84382666234)",11
MYCYCLE LOTS,C0122,CHANGI VILLAGE ROAD,1.38802116199539,103.987406706706,"(1.38802116199539, 103.987406706706)",25
MYCYCLE LOTS,BL132,BACKLANE OFF DESKER ROAD,1.30934142669327,103.855298234344,"(1.30934142669327, 103.855298234344)",6
MYCYCLE LOTS,D0009,DESKER ROAD,1.30822008525929,103.85647380194,"(1.30822008525929, 103.85647380194)",18
MYCYCLE LOTS,T0062,TAI SENG DRIVE,1.33799825655189,103.894128728542,"(1.33799825655189, 103.894128728542)",6
MYCYCLE LOTS,W0002,WATERLOO STREET,1.29855925333899,103.851441224201,"(1.29855925333899, 103.851441224201)",5
MYCYCLE LOTS,N0003,NORTH BRIDGE ROAD (ARAB STREET / JALAN SULTAN),1.30323345556935,103.859231431088,"(1.30323345556935, 103.859231431088)",4
MYCYCLE LOTS,R0040,RAFFLES BOULEVARD COACH PARK,1.29145522623353,103.862167088522,"(1.29145522623353, 103.862167088522)",30
MYCYCLE LOTS,B0100,BRIGHTON CRESCENT,1.3626683833683,103.871017909462,"(1.3626683833683, 103.871017909462)",10
MYCYCLE LOTS,L0003,LIANG SEAH STREET,1.29756789682755,103.856895715859,"(1.29756789682755, 103.856895715859)",15
MYCYCLE LOTS,A0024,ADAM ROAD FOOD CENTRE OFF STREET,1.32370739228633,103.814280350182,"(1.32370739228633, 103.814280350182)",14
MYCYCLE LOTS,F0002,FOCH ROAD,1.31194236321305,103.859670226185,"(1.31194236321305, 103.859670226185)",10
MYCYCLE LOTS,L0096,LORONG 101 CHANGI,1.31455836056997,103.899952989269,"(1.31455836056997, 103.899952989269)",2
MYCYCLE LOTS,BL144,BACKLANE BET KITCHENER ROAD / PLUMER ROAD,1.30944545286796,103.858293940433,"(1.30944545286796, 103.858293940433)",5
MYCYCLE LOTS,BL192,BACKLANE OFF FARLEIGH AVENUE,1.36412912944576,103.865309967172,"(1.36412912944576, 103.865309967172)",15
MYCYCLE LOTS,BL061,BACKLANE BET TEMPLE STREET / PAGODA STREET,1.28309186727878,103.843936102448,"(1.28309186727878, 103.843936102448)",10
MYCYCLE LOTS,S0015,STANLEY STREET,1.27966224053578,103.847645134021,"(1.27966224053578, 103.847645134021)",10
MYCYCLE LOTS,U0021,UBI AVENUE 4,1.33337097582763,103.895102233982,"(1.33337097582763, 103.895102233982)",41
MYCYCLE LOTS,BL209,BACKLANE OFF MOHD ALI LANE / ANN SIANG HILL,1.28163047694681,103.845346927751,"(1.28163047694681, 103.845346927751)",6
MYCYCLE LOTS,C0128,CHANGI SOUTH AVENUE 4,1.3350514394326,103.970666680847,"(1.3350514394326, 103.970666680847)",6
MYCYCLE LOTS,K0069,KELANTAN LANE,1.30622550401356,103.856520139728,"(1.30622550401356, 103.856520139728)",34
MYCYCLE LOTS,BL092,BACKLANE OFF SEAH STREET,1.29640743164152,103.854524936274,"(1.29640743164152, 103.854524936274)",3
MYCYCLE LOTS,BL019,BACKLANE BET UPPER CROSS STREET / MOSQUE STREET,1.2834586829609,103.84557905141,"(1.2834586829609, 103.84557905141)",20
MYCYCLE LOTS,BL067,BACKLANE BET ANN  SIANG ROAD / ERSKINE ROAD,1.28084402072384,103.845660747564,"(1.28084402072384, 103.845660747564)",21
MYCYCLE LOTS,K0120,KEMPAS ROAD,1.3145040562945,103.860441669915,"(1.3145040562945, 103.860441669915)",17
MYCYCLE LOTS,M0026,MANILA STREET,1.29897757293152,103.854097205511,"(1.29897757293152, 103.854097205511)",11
MYCYCLE LOTS,BL138,BACKLANE BET KELANTAN LANE / ROAD,1.30610016514326,103.856055978798,"(1.30610016514326, 103.856055978798)",8
MYCYCLE LOTS,K0034,KUNG CHONG ROAD,1.29065482340402,103.810998294901,"(1.29065482340402, 103.810998294901)",10
MYCYCLE LOTS,S0170,SERVICE ROAD OFF SEMBAWANG ROAD,1.45339392194595,103.832305900057,"(1.45339392194595, 103.832305900057)",13
MYCYCLE LOTS,BL055,BACKLANE OFF MCCALLUM STREET,1.27971646373202,103.847449102112,"(1.27971646373202, 103.847449102112)",3
MYCYCLE LOTS,BL120,BACKLANE BET CUFF ROAD / VEERASAMY ROAD,1.30698695193514,103.8537241915,"(1.30698695193514, 103.8537241915)",12
MYCYCLE LOTS,C0126,CHANGI SOUTH AVENUE 2,1.33215693284675,103.969977231599,"(1.33215693284675, 103.969977231599)",4
MYCYCLE LOTS,S0019,SUNGEI ROAD (WELD ROAD / KELANTAN ROAD),1.30520435736357,103.856954107801,"(1.30520435736357, 103.856954107801)",5
MYCYCLE LOTS,Q0001,QUEEN STREET,1.29846882819397,103.852710353761,"(1.29846882819397, 103.852710353761)",32
MYCYCLE LOTS,A0007,ANGULLIA PARK OFF STREET,1.30480049610492,103.830028193683,"(1.30480049610492, 103.830028193683)",83
MYCYCLE LOTS,B0092,BABOO LANE,1.30867857736315,103.854218934018,"(1.30867857736315, 103.854218934018)",6
MYCYCLE LOTS,S0168,SERVICE ROAD OFF JALAN KELULUT,1.38334882342848,103.87552238104,"(1.38334882342848, 103.87552238104)",5
MYCYCLE LOTS,BL093,BACKLANE OFF PURVIS STREET,1.29631285878592,103.855654073289,"(1.29631285878592, 103.855654073289)",9
MYCYCLE LOTS,S0166,SEMBAWANG ROAD / ADMIRALTY ROAD EAST OFF STREET,1.45343904539719,103.833150195456,"(1.45343904539719, 103.833150195456)",14
MYCYCLE LOTS,Y0013,YISHUN INDUSTRIAL PARK A,1.44278135816845,103.832848840601,"(1.44278135816845, 103.832848840601)",14
MYCYCLE LOTS,BL208,BACKLANE BET BAGHDAD STREET / MUSCAT STREET,1.30120665588692,103.859572724649,"(1.30120665588692, 103.859572724649)",19
MYCYCLE LOTS,H0011,HOLLAND DRIVE OFF STREET CARPARK,1.31012129892158,103.793042260857,"(1.31012129892158, 103.793042260857)",40
MYCYCLE LOTS,T0146,TAI SENG  STREET,1.33587598716127,103.889647015281,"(1.33587598716127, 103.889647015281)",10
MYCYCLE LOTS,P0002,PAHANG STREET,1.3018293694305,103.86086802225,"(1.3018293694305, 103.86086802225)",3
MYCYCLE LOTS,BL077,BACKLANE BET JIAK CHUAN ROAD / TECK LIM ROAD,1.28003017223252,103.841807135264,"(1.28003017223252, 103.841807135264)",7
MYCYCLE LOTS,BL011,BACKLANE OFF SYNAGOGUE STREET,1.28552004438338,103.848580734386,"(1.28552004438338, 103.848580734386)",43
MYCYCLE LOTS,C0132,CHANGI ROAD (BET JOO CHIAT ROAD / STILL ROAD),1.31746496398764,103.904033203065,"(1.31746496398764, 103.904033203065)",10
MYCYCLE LOTS,B0063,BUKIT BATOK NATURE PARK OFF STREET,1.34745340801494,103.761963387066,"(1.34745340801494, 103.761963387066)",6
MYCYCLE LOTS,S0011,SOPHIA ROAD,1.30176251390198,103.848638880084,"(1.30176251390198, 103.848638880084)",7
MYCYCLE LOTS,D0011,DUXTON HILL,1.27896225054333,103.842735983349,"(1.27896225054333, 103.842735983349)",8
MYCYCLE LOTS,BL151,BACKLANE OFF CAVAN ROAD,1.31047637755756,103.861224248924,"(1.31047637755756, 103.861224248924)",5
MYCYCLE LOTS,P0018,PURVIS STREET,1.29616708718866,103.85562638429,"(1.29616708718866, 103.85562638429)",6
MYCYCLE LOTS,T0074,TAMPINES INDUSTRIAL AVENUE 3,1.35857218408111,103.928931099195,"(1.35857218408111, 103.928931099195)",10
MYCYCLE LOTS,M0009,MISTRI ROAD,1.27375435704417,103.845952289549,"(1.27375435704417, 103.845952289549)",18
MYCYCLE LOTS,Q0005,QUALITY ROAD FOOD CENTRE (JTC),1.33299787345775,103.710591532067,"(1.33299787345775, 103.710591532067)",4
MYCYCLE LOTS,S0136,SERVICE ROAD OFF ZION ROAD,1.29377009159901,103.830908502327,"(1.29377009159901, 103.830908502327)",5
MYCYCLE LOTS,BL193,BACKLANE OFF SERANGOON GARDEN WAY,1.36364207692246,103.86530649317,"(1.36364207692246, 103.86530649317)",8
MYCYCLE LOTS,BL060,BACKLANE OFF SMITH STREET,1.28325057491982,103.843098300737,"(1.28325057491982, 103.843098300737)",15
MYCYCLE LOTS,BL034,BACKLANE BET KEONG SIAK ROAD / NEIL ROAD,1.28059957419046,103.842007344023,"(1.28059957419046, 103.842007344023)",8
MYCYCLE LOTS,BL034,BACKLANE BET KEONG SIAK ROAD / NEIL ROAD,1.28059957419046,103.842007344023,"(1.28059957419046, 103.842007344023)",8
MYCYCLE LOTS,K0027,KAMPONG KAPOR ROAD,1.30760253378667,103.854508434477,"(1.30760253378667, 103.854508434477)",16
MYCYCLE LOTS,W0004,WILKIE ROAD,1.30210583569963,103.848553817729,"(1.30210583569963, 103.848553817729)",12
MYCYCLE LOTS,S0110,SERVICE ROAD OFF ONAN ROAD,1.31448616931234,103.89850336453,"(1.31448616931234, 103.89850336453)",10
MYCYCLE LOTS,J0051,JALAN MAS PUTEH,1.30816543849522,103.76187072974,"(1.30816543849522, 103.76187072974)",15
MYCYCLE LOTS,T0003,TANK ROAD,1.29418149700989,103.84344006993,"(1.29418149700989, 103.84344006993)",12
MYCYCLE LOTS,T0003,TANK ROAD,1.29418149700989,103.84344006993,"(1.29418149700989, 103.84344006993)",12
MYCYCLE LOTS,S0164,SELETAR AEROSPACE VIEW,1.41027575624944,103.868977927039,"(1.41027575624944, 103.868977927039)",20
MYCYCLE LOTS,M0084,MARINA VIEW OFF STREET,1.2742871506972,103.849396678888,"(1.2742871506972, 103.849396678888)",16
MYCYCLE LOTS,BL128,BACKLANE OFF ROWELL ROAD,1.30722510500549,103.856085787437,"(1.30722510500549, 103.856085787437)",10
MYCYCLE LOTS,T0057,TESSENSOHN ROAD,1.31392795154288,103.854812830055,"(1.31392795154288, 103.854812830055)",10
MYCYCLE LOTS,E0035,EVERITT ROAD,1.31444200581582,103.901491435952,"(1.31444200581582, 103.901491435952)",4
MYCYCLE LOTS,BL046,BACKLANE BET SYNAGOGUE STREET / CHURCH STREET,1.28451275145067,103.849103504108,"(1.28451275145067, 103.849103504108)",9
MYCYCLE LOTS,C0038,CLAYMORE HILL,1.3073828088693,103.831340049182,"(1.3073828088693, 103.831340049182)",25
MYCYCLE LOTS,E0006,ENGGOR STREET,1.27415798057159,103.844172045597,"(1.27415798057159, 103.844172045597)",4
MYCYCLE LOTS,BL172,BACKLANE BET ARAB STREET / JALAN PINANG,1.30229819418328,103.8583395493,"(1.30229819418328, 103.8583395493)",10
MYCYCLE LOTS,T0005,TAN QUEE LAN STREET,1.29889094654537,103.856279495474,"(1.29889094654537, 103.856279495474)",20
MYCYCLE LOTS,BL118,BACKLANE BET DICKSON ROAD / UPPER WELD ROAD,1.30558730640854,103.854279583758,"(1.30558730640854, 103.854279583758)",5
MYCYCLE LOTS,K0039,KING GEORGE'S AVENUE / HORNE ROAD OFF STREET,1.30948423672023,103.861739205851,"(1.30948423672023, 103.861739205851)",18
MYCYCLE LOTS,C0022,CLUB STREET,1.28191584555765,103.845748725013,"(1.28191584555765, 103.845748725013)",7
MYCYCLE LOTS,C0022,CLUB STREET,1.28191584555765,103.845748725013,"(1.28191584555765, 103.845748725013)",7
MYCYCLE LOTS,A0006,AMOY STREET,1.28009397411558,103.846698257964,"(1.28009397411558, 103.846698257964)",10
MYCYCLE LOTS,D0004,DICKSON ROAD,1.30510567222002,103.854422310332,"(1.30510567222002, 103.854422310332)",5
MYCYCLE LOTS,M0076,MINBU ROAD OFF STREET,1.32491166816026,103.848836967833,"(1.32491166816026, 103.848836967833)",12
MYCYCLE LOTS,J0035,JALAN TAMPANG,1.44165846672113,103.823622236144,"(1.44165846672113, 103.823622236144)",17
MYCYCLE LOTS,S0150,SULTAN GATE / ALIWAL STREET OFF STREET  (EPS),1.30253940191581,103.860666468159,"(1.30253940191581, 103.860666468159)",4
MYCYCLE LOTS,E0011,EMERALD LINK,1.30208382446728,103.838553539995,"(1.30208382446728, 103.838553539995)",14
MYCYCLE LOTS,S0070,SIMON ROAD SERVICE ROAD,1.36150188101541,103.885990378766,"(1.36150188101541, 103.885990378766)",18
MYCYCLE LOTS,U0031,UPPER SERANGOON ROAD,1.36288770049675,103.888236183937,"(1.36288770049675, 103.888236183937)",5
MYCYCLE LOTS,A0010,ARAB STREET,1.30093246861821,103.859328605043,"(1.30093246861821, 103.859328605043)",13
MYCYCLE LOTS,E0034,EVERITT ROAD NORTH,1.3167111538845,103.901389107719,"(1.3167111538845, 103.901389107719)",5
MYCYCLE LOTS,U0017,UPPER HOKKIEN STREET,1.28539151472779,103.846207364605,"(1.28539151472779, 103.846207364605)",15
MYCYCLE LOTS,J0009,JALAN KUBOR (NORTH BRIDGE ROAD / VICTORIA STREET),1.30358412390917,103.859575888757,"(1.30358412390917, 103.859575888757)",4
MYCYCLE LOTS,J0006,JALAN KLAPA,1.30405332267118,103.859928224423,"(1.30405332267118, 103.859928224423)",2
MYCYCLE LOTS,P0082,PIONEER SECTOR 2,1.29408769967589,103.667092129813,"(1.29408769967589, 103.667092129813)",106
MYCYCLE LOTS,L0125,LORNG 31 GEYLANG OFF STREET (EPS),1.31498770161391,103.887402946956,"(1.31498770161391, 103.887402946956)",21
MYCYCLE LOTS,S0167,SERVICE ROAD OFF JALAN SELASEH,1.38576071879319,103.873176565867,"(1.38576071879319, 103.873176565867)",5
MYCYCLE LOTS,BL180,BACKLANE BET JALAN SULTAN / ALIWAL STREET,1.3017324913012,103.861827236511,"(1.3017324913012, 103.861827236511)",18
MYCYCLE LOTS,M0088,MARGARET DRIVE OFF STREET,1.30029520668714,103.803027670463,"(1.30029520668714, 103.803027670463)",18
MYCYCLE LOTS,BL015,BACKLANE OFF AMOY STREET,1.28084814414684,103.847328750897,"(1.28084814414684, 103.847328750897)",8
MYCYCLE LOTS,M0011,MOSQUE STREET,1.2833963648608,103.84541590246,"(1.2833963648608, 103.84541590246)",4
MYCYCLE LOTS,G0043,GOODLINK PARK / JALAN MATA AYER OFF STREET,1.42569074100946,103.825694608381,"(1.42569074100946, 103.825694608381)",7
MYCYCLE LOTS,M0085,MARTIN PLACE / MUTHURAMAN CHETTY ROAD,1.29249223462081,103.837923237797,"(1.29249223462081, 103.837923237797)",5
MYCYCLE LOTS,BL177,BACKLANE OFF BAGHDAD STREET,1.30117651428876,103.860341681462,"(1.30117651428876, 103.860341681462)",10
MYCYCLE LOTS,BL116,BACKLANE BET KAMPONG KAPOR / UPPER DICKSON ROAD,1.30636735044917,103.852640819807,"(1.30636735044917, 103.852640819807)",10
MYCYCLE LOTS,L0124,LORONG 37 GEYALNG OFF STREET (EPS),1.31493673093877,103.889350305682,"(1.31493673093877, 103.889350305682)",17
MYCYCLE LOTS,S0021,SYED ALWI ROAD (JALAN BESAR / SERANGOON ROAD),1.30934184090755,103.855903612368,"(1.30934184090755, 103.855903612368)",17
MYCYCLE LOTS,B0096,BUKIT TIMAH  LINK OFF STREET,1.34118659732413,103.776776357612,"(1.34118659732413, 103.776776357612)",8
MYCYCLE LOTS,S0001,SAM LEONG ROAD,1.30934894333783,103.856832554084,"(1.30934894333783, 103.856832554084)",8
MYCYCLE LOTS,BL196,BACKLANE OFF BLAIR ROAD / SPOTTISWOODE PARK ROAD,1.27679425422275,103.836641721876,"(1.27679425422275, 103.836641721876)",11
MYCYCLE LOTS,B0005,BANDA STREET / SAGO LANE OFF STREET,1.28110073225642,103.843769259943,"(1.28110073225642, 103.843769259943)",5
MYCYCLE LOTS,N0020,NEW MARKET ROAD,1.2871126341133,103.844699395008,"(1.2871126341133, 103.844699395008)",16
MYCYCLE LOTS,H0012,HONG KONG STREET,1.28646304822852,103.84716381483,"(1.28646304822852, 103.84716381483)",6
MYCYCLE LOTS,B0073,BOON TAT STREET,1.28116076475803,103.848478881711,"(1.28116076475803, 103.848478881711)",10
MYCYCLE LOTS,O0008,OLD AIRPORT ROAD,1.30729215320788,103.884506995996,"(1.30729215320788, 103.884506995996)",4
MYCYCLE LOTS,BL023,BACKLANE BET PECK SEAH STREET / TRAS STREET,1.2771804293225,103.844689936334,"(1.2771804293225, 103.844689936334)",18
MYCYCLE LOTS,J0104,JOO CHIAT PLACE,1.31410095899106,103.905501020765,"(1.31410095899106, 103.905501020765)",3
MYCYCLE LOTS,M0001,MACKENZIE ROAD,1.30641123779044,103.847297383401,"(1.30641123779044, 103.847297383401)",3
MYCYCLE LOTS,A0035,ANTHONY ROAD OFF STREET,1.31008226632073,103.836831229346,"(1.31008226632073, 103.836831229346)",12
MYCYCLE LOTS,BL010,BACKLANE BET LORONG TELOK / CIRCULAR ROAD,1.28599578506404,103.849099842669,"(1.28599578506404, 103.849099842669)",20
MYCYCLE LOTS,BL031,BACKLANE OFF BUKIT PASOH ROAD,1.27838712783549,103.840495326329,"(1.27838712783549, 103.840495326329)",12
MYCYCLE LOTS,BL053,BACKLANE BET BOON TAT STREET / MCCUALLUM STREET,1.27955351104186,103.848799696102,"(1.27955351104186, 103.848799696102)",60
MYCYCLE LOTS,T0130,TOA PAYOH WEST,1.33519782995964,103.842132180287,"(1.33519782995964, 103.842132180287)",6
MYCYCLE LOTS,S0139,SERVICE ROAD OFF UPPER BUKIT TIMAH ROAD,1.34381835111859,103.775629934555,"(1.34381835111859, 103.775629934555)",13
MYCYCLE LOTS,B0039,BUKIT GOMBAK SPORTS COMPLEX,1.35912605820518,103.752247146388,"(1.35912605820518, 103.752247146388)",20
